排名,學校代碼,學校名稱,公私立,招生區,學制分類,男女校,縣市,區,地址,官網,電話,科系與名額,簡章招生名額,招生名額,資優班/特色班,課程方向,實習／專題,校車／專車資訊,通勤資訊,住宿資訊,Google地圖,課程資料來源,實習專題資料來源,校車／專車資料來源,通勤資料來源,住宿資料來源,地址資料來源,生活資料來源,資料更新日期
,061301,常春藤學校財團法人臺中市常春藤高級中學,私立,中投區免試入學日間部,高中,不限,臺中市,潭子區,臺中市潭子區潭興路一段165巷320號,https://www.ivyjhs.tc.edu.tw,04-25395066#114,普通科:191(不限),191,191,"官網可見哈克尼斯國際實驗教育移地教學等活動;未標示固定資優班招生,班別以當年度公告為準。",常春藤學校財團法人臺中市常春藤高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,常春藤學校財團法人臺中市常春藤高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,常春藤學校財團法人臺中市常春藤高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭臺鐵至潭子站，再轉乘往潭興路方向市區公車，於潭興路一段校址周邊下車後步行到校。,常春藤學校財團法人臺中市常春藤高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%B8%B8%E6%98%A5%E8%97%A4%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%B8%B8%E6%98%A5%E8%97%A4%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E6%BD%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5165%E5%B7%B7320%E8%99%9F,https://www.ivyjhs.tc.edu.tw,https://www.ivyjhs.tc.edu.tw,https://www.ivyjhs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%B8%B8%E6%98%A5%E8%97%A4%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%B8%B8%E6%98%A5%E8%97%A4%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E6%BD%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5165%E5%B7%B7320%E8%99%9F,https://www.ivyjhs.tc.edu.tw,https://www.ivyjhs.tc.edu.tw,https://www.ivyjhs.tc.edu.tw,2026-09-07
,061306,臺中市明台高級中學,私立,中投區免試入學日間部,高職,不限,臺中市,霧峰區,413 臺中市霧峰區萊園路91號,https://www.mths.tc.edu.tw,04-23393071#210、211,資料處理科:87(不限);觀光事業科:83(不限);餐飲管理科:82(不限);幼兒保育科:43(不限);美容科:42(不限);室內設計科:86(不限),423,423,"以餐旅、設計、美容、幼保、資料處理等專業科別為特色;另有實用技能科別,無固定資優班公告。",臺中市明台高級中學依資料處理科、觀光事業科、餐飲管理科、幼兒保育科、美容科、室內設計科規劃專業課程，學習涵蓋建築與空間、商管與數位應用、餐旅與服務、家政與照護，並配置專業科目、實習科目、技能應用與專題實作。,臺中市明台高級中學各專業科別安排實習操作與專題實作，內容對應建築與空間、商管與數位應用、餐旅與服務、家政與照護，並結合設備操作、技能訓練、作品製作或成果發表。,有校車。115學年度新生可登記搭乘校車，校方提供站名代碼與校車申請系統。,可搭 291 路公車，在「明台高中」站下車後步行進入校園。,臺中市明台高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E6%98%8E%E5%8F%B0%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20413%20%E8%87%BA%E4%B8%AD%E5%B8%82%E9%9C%A7%E5%B3%B0%E5%8D%80%E8%90%8A%E5%9C%92%E8%B7%AF91%E8%99%9F,https://www.mths.tc.edu.tw/index,https://www.mths.tc.edu.tw/InternshipOffice,https://www.mths.tc.edu.tw/announcement/9149bbe0-7679-11f1-b357-cbe6b899b5a1?page=1,https://citybus-free.taichung.gov.tw/driving-map?route=291,https://www.mths.tc.edu.tw,https://www.mths.tc.edu.tw,https://www.mths.tc.edu.tw,2026-09-07
,061309,臺中市私立致用高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,大甲區,43742 臺中市大甲區中山里甲東路512號,https://www.cycivs.tc.edu.tw,04-26872354#311、312,普通科:40(不限);機械科:65(不限);汽車科:64(不限);資訊科:80(不限);資料處理科:40(不限);餐飲管理科:39(不限);美容科:63(不限);照顧服務科(產特):25(不限),416,416,照顧服務科為產業特殊需求類科;另有國立大學/國立科大升學輔導班、建教合作班與實用技能學程。,臺中市私立致用高級中學同時提供普通／綜合高中學習與機械科、汽車科、資訊科、資料處理科、餐飲管理科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、商管與數位應用、餐旅與服務實務能力。,臺中市私立致用高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、商管與數位應用、餐旅與服務實習與專題實作，形成研究與技能並行的實作學習。,臺中市私立致用高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭臺鐵至大甲站，再轉乘 661 路公車至「致用高中」站下車到校。,臺中市私立致用高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E8%87%B4%E7%94%A8%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%2043742%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E7%94%B2%E5%8D%80%E4%B8%AD%E5%B1%B1%E9%87%8C%E7%94%B2%E6%9D%B1%E8%B7%AF512%E8%99%9F,https://www.cycivs.tc.edu.tw/ischool/rfile/b5023e3bf5b92de451ab3684c57a5390,https://www.cycivs.tc.edu.tw/ischool/rfile/b5023e3bf5b92de451ab3684c57a5390,https://www.cycivs.tc.edu.tw,https://citybus-free.taichung.gov.tw/driving-map?route=661,https://www.cycivs.tc.edu.tw,https://www.cycivs.tc.edu.tw,https://www.cycivs.tc.edu.tw,2026-09-07
,061310,永誠學校財團法人臺中市大明高級中等學校,私立,中投區免試入學日間部,綜高,不限,臺中市,潭子區,427003 臺中市潭子區潭興路一段168號,https://www.tmsh.tc.edu.tw,04-25391800#202,普通科:90(不限);美工科:65(不限);廣告設計科:65(不限);多媒體動畫科:65(不限),285,285,"美工、廣告設計、多媒體動畫等藝術設計特色科,並辦理藝術類特色招生;普通科班別依年度公告。",永誠學校財團法人臺中市大明高級中等學校同時提供普通／綜合高中學習與美工科、廣告設計科、多媒體動畫科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展設計與藝術實務能力。,永誠學校財團法人臺中市大明高級中等學校普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排設計與藝術實習與專題實作，形成研究與技能並行的實作學習。,永誠學校財團法人臺中市大明高級中等學校的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭臺鐵至潭子站，再轉乘往潭興路方向市區公車，於潭興路一段校址周邊下車後步行到校。,永誠學校財團法人臺中市大明高級中等學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%B0%B8%E8%AA%A0%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E6%98%8E%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20427003%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E6%BD%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5168%E8%99%9F,https://www.tmsh.tc.edu.tw,https://www.tmsh.tc.edu.tw,https://www.tmsh.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E6%B0%B8%E8%AA%A0%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E6%98%8E%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20427003%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E6%BD%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5168%E8%99%9F,https://www.tmsh.tc.edu.tw,https://www.tmsh.tc.edu.tw,https://www.tmsh.tc.edu.tw,2026-09-07
,061313,臺中市私立明道高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,烏日區,臺中市烏日區中山路一段497號,https://www.mingdao.edu.tw,04-23341115,普通科:111(不限);資訊科:69(不限);電子科:69(不限);美工科:44(不限);商業經營科:128(不限);廣告設計科:86(不限);觀光事業科:27(不限);餐飲管理科:86(不限);應用英語科:49(不限),669,669,"普通高中、技高與國際教育多軌;設數理實驗等學習方案,並有完整校內外課程、社團與升學支持。",臺中市私立明道高級中學同時提供普通／綜合高中學習與資訊科、電子科、美工科、商業經營科、廣告設計科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展資電與工程、商管與數位應用、餐旅與服務、設計與藝術實務能力。,臺中市私立明道高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排資電與工程、商管與數位應用、餐旅與服務、設計與藝術實習與專題實作，形成研究與技能並行的實作學習。,臺中市私立明道高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭 100 或 133 路公車，在「明道中學」站下車後步行進入校園；亦可由臺鐵烏日站轉乘市區公車。,臺中市私立明道高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E6%98%8E%E9%81%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E7%83%8F%E6%97%A5%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B5497%E8%99%9F,https://www.mingdao.edu.tw,https://www.mingdao.edu.tw,https://www.mingdao.edu.tw,https://citybus-free.taichung.gov.tw/driving-map?route=133,https://www.mingdao.edu.tw,https://www.mingdao.edu.tw,https://www.mingdao.edu.tw,2026-09-07
,061314,臺中市私立僑泰高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,大里區,臺中市大里區樹王路342號,https://www.ctas.tc.edu.tw,04-24063936#117,普通科:302(不限);機械科:71(不限);汽車科:64(不限);資訊科:32(不限);電子科:75(不限);商業經營科:75(不限);廣告設計科:32(不限);觀光事業科:32(不限);餐飲管理科:98(不限);多媒體設計科:70(不限);應用英語科:32(不限);應用日語科:32(不限);幼兒保育科:31(不限);美容科:72(不限);室內設計科:60(不限),1078,1078,高中部官網列醫科班、台清交成班、國立大學班、雙語國際班;技高另有多科專業與實用技能班。,臺中市私立僑泰高級中學同時提供普通／綜合高中學習與機械科、汽車科、資訊科、電子科、商業經營科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、建築與空間、商管與數位應用實務能力。,臺中市私立僑泰高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、建築與空間、商管與數位應用實習與專題實作，形成研究與技能並行的實作學習。,有校車。115學年度校方持續公布來校與放學校車路線表及停放位置，供高中職學生上下學使用。,可由臺中車站或捷運大慶站轉乘往大里、樹王路方向市區公車，於樹王路校址周邊下車後步行到校。,學校設有學生宿舍。115學年度第1學期校方已公布宿舍床位分配資料。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%83%91%E6%B3%B0%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%87%8C%E5%8D%80%E6%A8%B9%E7%8E%8B%E8%B7%AF342%E8%99%9F,https://www.ctas.tc.edu.tw,https://www.ctas.tc.edu.tw/main,https://www.ctas.tc.edu.tw/main.php,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%83%91%E6%B3%B0%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%87%8C%E5%8D%80%E6%A8%B9%E7%8E%8B%E8%B7%AF342%E8%99%9F,https://www.ctas.tc.edu.tw/main.php,https://www.ctas.tc.edu.tw,https://www.ctas.tc.edu.tw,2026-09-07
,061315,臺中市華盛頓高級中學,私立,中投區免試入學日間部,高中,不限,臺中市,太平區,臺中市太平區廍仔坑路26號,https://www.whs.tc.edu.tw,04-23934712#113、116,普通科:237(不限),237,237,寰宇雙語實驗班、國際雙聯課程、IBDP/AP等國際課程;班別與收費依當年度招生公告。,普通高中課程結合雙語與國際教育，包含寰宇雙語實驗、國際雙聯與國際課程資源，同時保有校訂必修、多元選修與自主學習。,臺中市華盛頓高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,臺中市華盛頓高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺中車站或臺鐵太原站轉乘往太平方向市區公車，抵達廍仔坑路校區周邊後步行進入校園。,臺中市華盛頓高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E8%8F%AF%E7%9B%9B%E9%A0%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%AA%E5%B9%B3%E5%8D%80%E5%BB%8D%E4%BB%94%E5%9D%91%E8%B7%AF26%E8%99%9F,https://www.whs.tc.edu.tw,https://www.whs.tc.edu.tw,https://www.whs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E8%8F%AF%E7%9B%9B%E9%A0%93%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%AA%E5%B9%B3%E5%8D%80%E5%BB%8D%E4%BB%94%E5%9D%91%E8%B7%AF26%E8%99%9F,https://www.whs.tc.edu.tw,https://www.whs.tc.edu.tw,https://www.whs.tc.edu.tw,2026-09-07
,061316,臺中市青年高級中學,私立,中投區免試入學日間部,綜高,不限,臺中市,大里區,臺中市大里區中湖路100號,https://www.youth.tc.edu.tw,04-24963333#212,綜合高中:134(不限);汽車科:44(不限);資訊科:45(不限);餐飲管理科:44(不限);美容科:88(不限);音樂科:45(不限);表演藝術科:131(不限);多媒體動畫科:132(不限),663,663,"音樂科、表演藝術科、多媒體動畫科(含電競專長),綜高另有藥護、體育專長等學程。",臺中市青年高級中學同時提供普通／綜合高中學習與汽車科、資訊科、餐飲管理科、美容科、音樂科等專業方向；一般課程搭配校訂必修、多元選修與探究實作，專業類科則發展機械與製造、資電與工程、餐旅與服務、設計與藝術實務能力。,臺中市青年高級中學普通／綜合高中端以自然科與社會領域探究、自主學習成果為主；專業類科另安排機械與製造、資電與工程、餐旅與服務、設計與藝術實習與專題實作，形成研究與技能並行的實作學習。,有校車。115學年度新生訓練提供校車接送，並由校方新生系統提供校車路線與搭乘資訊。,可由臺中車站轉乘往大里、塗城方向市區公車，在中湖路校址周邊下車後步行到校。,學校設有學生宿舍。115學年度新生可申請住宿，校方公布住宿名單、入住時段與住宿申請文件。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E9%9D%92%E5%B9%B4%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%87%8C%E5%8D%80%E4%B8%AD%E6%B9%96%E8%B7%AF100%E8%99%9F,https://www.youth.tc.edu.tw,https://www.youth.tc.edu.tw,https://newstu.gm.youth.tc.edu.tw/apply/newact,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E9%9D%92%E5%B9%B4%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%87%8C%E5%8D%80%E4%B8%AD%E6%B9%96%E8%B7%AF100%E8%99%9F,https://newstu.gm.youth.tc.edu.tw/apply/list,https://www.youth.tc.edu.tw,https://www.youth.tc.edu.tw,2026-09-07
,061317,臺中市私立弘文高級中學,私立,中投區免試入學日間部,高中,不限,臺中市,潭子區,427009 臺中市潭子區弘文街100號,https://www.hwhs.tc.edu.tw,04-25340011#118,普通科:392(不限),392,392,普通科以多元選修、自主學習、議題研究與ESL/國際課程資源為特色;未標示固定資優班招生公告。,臺中市私立弘文高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,臺中市私立弘文高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,臺中市私立弘文高級中學的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可搭臺鐵至潭子站，再轉乘潭子市區公車至弘文街、水源路一帶後步行到校。,臺中市私立弘文高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%BC%98%E6%96%87%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20427009%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E5%BC%98%E6%96%87%E8%A1%97100%E8%99%9F,https://www.hwhs.tc.edu.tw,https://www.hwhs.tc.edu.tw,https://www.hwhs.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E5%BC%98%E6%96%87%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20427009%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E5%BC%98%E6%96%87%E8%A1%97100%E8%99%9F,https://www.hwhs.tc.edu.tw,https://www.hwhs.tc.edu.tw,https://www.hwhs.tc.edu.tw,2026-09-07
,061318,臺中市私立立人高級中學,私立,中投區免試入學日間部,高中,不限,臺中市,大里區,臺中市大里區中興路二段380號,https://www.lzsh.tc.edu.tw,04-24834138#511~514,普通科:660(不限),660,660,"設菁英班,依新生測驗與校方編班規定辦理;實際名額與測驗方式依當年度公告。",臺中市私立立人高級中學普通高中課程以語文、數理、社會、自然與科技領域為基礎，搭配校訂必修、多元選修、探究與實作及自主學習，讓學生依升學與興趣規劃加深加廣學習。,臺中市私立立人高級中學的實作學習以自然科探究與實作、社會議題探究、校訂課程及自主學習成果為主，學生可透過實驗、研究報告、作品或成果發表完成學習成果。,有學生專車。115學年度第1學期校方公布各站路線、站名、時間與收費資料，供學生上下學搭乘。,可搭 291 路公車，在「立人高中」站下車後步行進入校園。,臺中市私立立人高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E7%AB%8B%E4%BA%BA%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%87%8C%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF%E4%BA%8C%E6%AE%B5380%E8%99%9F,https://www.lzsh.tc.edu.tw,https://www.lzsh.tc.edu.tw,https://www.lzsh.tc.edu.tw/p/405-1000-3497%2Cc176.php?Lang=zh-tw,https://citybus-free.taichung.gov.tw/driving-map?route=291,https://www.lzsh.tc.edu.tw,https://www.lzsh.tc.edu.tw,https://www.lzsh.tc.edu.tw,2026-09-07
,061319,臺中市私立玉山高級中學,私立,中投區免試入學日間部,高職,不限,臺中市,東勢區,423009 臺中市東勢區東崎路四段399號,https://www.yssh.tc.edu.tw,04-25771313#103,觀光事業科:42(不限);餐飲管理科:42(不限);照顧服務科(產特):42(不限),126,126,照顧服務科為產業特殊需求類科;另以餐飲、觀光專業實作及證照輔導為特色。,臺中市私立玉山高級中學依觀光事業科、餐飲管理科、照顧服務科規劃專業課程，學習涵蓋餐旅與服務、家政與照護，並配置專業科目、實習科目、技能應用與專題實作。,臺中市私立玉山高級中學各專業科別安排實習操作與專題實作，內容對應餐旅與服務、家政與照護，並結合設備操作、技能訓練、作品製作或成果發表。,有校車。校方設有校車行駛路線專區，供學生查詢上下學路線。,可由臺鐵豐原站搭 90、206、207、208 或 209 路往東勢，抵東勢市區後銜接東崎路方向公車至學校周邊。,臺中市私立玉山高級中學的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E7%8E%89%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20423009%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%9D%B1%E5%8B%A2%E5%8D%80%E6%9D%B1%E5%B4%8E%E8%B7%AF%E5%9B%9B%E6%AE%B5399%E8%99%9F,https://www.yssh.tc.edu.tw,https://www.yssh.tc.edu.tw,https://www.yssh.tc.edu.tw/,https://www.google.com/maps/search/?api=1&query=%E8%87%BA%E4%B8%AD%E5%B8%82%E7%A7%81%E7%AB%8B%E7%8E%89%E5%B1%B1%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%20423009%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%9D%B1%E5%8B%A2%E5%8D%80%E6%9D%B1%E5%B4%8E%E8%B7%AF%E5%9B%9B%E6%AE%B5399%E8%99%9F,https://www.yssh.tc.edu.tw,https://www.yssh.tc.edu.tw,https://www.yssh.tc.edu.tw,2026-09-07
,061321,慈明學校財團法人臺中市慈明高級中等學校,私立,中投區免試入學日間部,高職,不限,臺中市,太平區,411 臺中市太平區光德路388號,https://www.tmhs.tc.edu.tw,04-22713911#102,資訊科:43(不限);餐飲管理科:41(不限);電子商務科:43(不限);照顧服務科(產特):43(不限),170,170,照顧服務科為產特;另發展電子商務電競、資電AI、長照產學等特色課程。,慈明學校財團法人臺中市慈明高級中等學校依資訊科、餐飲管理科、電子商務科、照顧服務科規劃專業課程，學習涵蓋資電與工程、商管與數位應用、餐旅與服務、家政與照護，並配置專業科目、實習科目、技能應用與專題實作。,慈明學校財團法人臺中市慈明高級中等學校各專業科別安排實習操作與專題實作，內容對應資電與工程、商管與數位應用、餐旅與服務、家政與照護，並結合設備操作、技能訓練、作品製作或成果發表。,有校車。校方設有校車／公車路線資訊專區，整理校車路線及可到校的市區公車。,可搭 3、7、41、249、280、284、286 或 291 路公車，在光隆、七星或慈明高中周邊站點下車後步行到校。,慈明學校財團法人臺中市慈明高級中等學校的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E6%85%88%E6%98%8E%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E6%85%88%E6%98%8E%E9%AB%98%E7%B4%9A%E4%B8%AD%E7%AD%89%E5%AD%B8%E6%A0%A1%20411%20%E8%87%BA%E4%B8%AD%E5%B8%82%E5%A4%AA%E5%B9%B3%E5%8D%80%E5%85%89%E5%BE%B7%E8%B7%AF388%E8%99%9F,https://www.tmhs.tc.edu.tw,https://www.tmhs.tc.edu.tw,https://www.gapp.tmhs.tc.edu.tw/%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99,https://www.gapp.tmhs.tc.edu.tw/%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99/%E6%A0%A1%E8%BB%8A%E5%85%AC%E8%BB%8A%E8%B7%AF%E7%B7%9A%E8%B3%87%E8%A8%8A,https://www.tmhs.tc.edu.tw,https://www.tmhs.tc.edu.tw,https://www.tmhs.tc.edu.tw,2026-09-07
,061B11,嘉陽學校財團法人臺中市嘉陽高級中學進修部,私立,中投區免試入學進修部,進修部,不限,臺中市,清水區,43654 臺中市清水區中航路三段1號,https://www.cysh.tc.edu.tw,04-26152166# 2221,餐飲管理科(夜間班):120(不限),120,120,"進修部依當年度核定科別開班;官網未標示另設固定資優班,實際班別以進修部公告為準。",嘉陽學校財團法人臺中市嘉陽高級中學進修部以餐飲管理科為主要學習科別，課程兼顧一般科目與餐旅與服務專業核心，並依進修學制安排實務與技能應用課程。,嘉陽學校財團法人臺中市嘉陽高級中學進修部的實作學習依餐飲管理科配置專業實習與專題實作，重點放在餐旅與服務技能操作、作品製作與成果呈現。,嘉陽學校財團法人臺中市嘉陽高級中學進修部的固定校車／學生專車服務目前沒有足以確認適用對象與路線的校方制度資訊。,可由臺鐵清水站轉乘往臺中國際機場方向公車，在中航路三段校址周邊下車後步行到校。,嘉陽學校財團法人臺中市嘉陽高級中學進修部的一般招生學生住宿制度目前沒有足以確認適用對象與申請方式的校方制度資訊。,https://www.google.com/maps/search/?api=1&query=%E5%98%89%E9%99%BD%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%98%89%E9%99%BD%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%2043654%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%B8%85%E6%B0%B4%E5%8D%80%E4%B8%AD%E8%88%AA%E8%B7%AF%E4%B8%89%E6%AE%B51%E8%99%9F,https://www.cysh.tc.edu.tw/files/11-1000-441.php,https://www.cysh.tc.edu.tw/files/11-1000-441.php,https://www.cysh.tc.edu.tw,https://www.google.com/maps/search/?api=1&query=%E5%98%89%E9%99%BD%E5%AD%B8%E6%A0%A1%E8%B2%A1%E5%9C%98%E6%B3%95%E4%BA%BA%E8%87%BA%E4%B8%AD%E5%B8%82%E5%98%89%E9%99%BD%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E9%80%B2%E4%BF%AE%E9%83%A8%2043654%20%E8%87%BA%E4%B8%AD%E5%B8%82%E6%B8%85%E6%B0%B4%E5%8D%80%E4%B8%AD%E8%88%AA%E8%B7%AF%E4%B8%89%E6%AE%B51%E8%99%9F,https://www.cysh.tc.edu.tw,https://www.cysh.tc.edu.tw,https://www.cysh.tc.edu.tw,2026-09-07
